index,Login Timestamp,Username,User ID,IP Address,Country,Region,City,ASN,User Agent String,Browser Name and Version,OS Name and Version,Device Type,Login Successful,Is Attack IP,Is Account Takeover
8913,2025-06-06 15:07:00.724,user_d71a73,1385862215641069103,81.166.56.154,NO,Vestland,Stord,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36",Chrome 86.0.4202,Mac OS X 10.14.6,desktop,True,False,False
8914,2025-06-06 15:08:02.191,user_4481de,6568507464236280137,81.167.255.161,NO,-,Bo,29695,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",Android 2.3.4,Android 6.9,mobile,True,False,False
8915,2025-06-06 15:08:08.374,user_377b8b,-2546643751179276718,80.202.179.196,NO,-,-,15659,"Mozilla/5.0 (Linux; U; Android 2.3.3; nb-no; Desire_A8181 Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",Android 2.3.3,Android 2.3.3,mobile,False,False,False
8916,2025-06-06 15:08:42.812,user_d7cecd,-332462911649658670,84.209.33.29,NO,Oslo County,Oslo,41164,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.23.81 Safari/537.36",Chrome 69.0.3497.17.23,Mac OS X 10.14.6,desktop,True,False,False
8917,2025-06-06 15:08:57.507,user_9905d0,2164225948842763341,170.39.79.187,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/6.6",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,True,False,False
8918,2025-06-06 15:09:17.662,user_cccd00,-8068093501652512331,84.234.167.134,NO,Rogaland,Stavanger,29695,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1925.138 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1925,Android 6.0.99,mobile,True,False,False
8919,2025-06-06 15:09:30.887,user_65f43a,-3289505500340784246,80.202.5.32,NO,-,-,15659,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) power AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1928.138 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1928,iOS 13.4,mobile,True,False,False
8920,2025-06-06 15:09:47.824,user_8f0d35,728934111101553468,10.0.56.63,NO,Vestland,Brattholmen,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1604,Firefox 20.0.0.1604,iOS 11.2.6,mobile,True,False,False
8921,2025-06-06 15:10:09.229,user_b4f9dc,387874939911635273,10.0.160.47,NO,Oslo County,Oslo,8478,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.22.92 Safari/537.36",Chrome 69.0.3497.17.22,Mac OS X 10.14.6,desktop,True,False,False
8922,2025-06-06 15:12:02.353,user_dc1ac3,511135649660508987,10.0.62.75,NO,Oslo County,Oslo,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 12_4_3 like Mac OS X) Build/NCQS26.69-64-5; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/87.0.4280.2259.101 Mobile Safari/537.36",Chrome Mobile WebView 87.0.4280.2259,iOS 12.4.3,mobile,False,False,False
8923,2025-06-06 15:12:50.821,user_0925fe,-5044939412219869544,170.39.76.62,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/6.1",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,False,False,False
8924,2025-06-06 15:12:51.273,user_db463c,-9197122296083592070,23.137.224.157,US,-,-,393398,Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) Gecko/84.0 Firefox/84.0 PrivacyWall/84.0,Firefox Mobile 84.0,Windows Phone 8.1,mobile,False,False,False
8925,2025-06-06 15:13:36.685,user_500f0f,-5986355337120813412,170.39.79.42,US,-,-,393398,"Mozilla/5.0  (Linux; U; Android 2.2) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.114 Mobile Safari/537.36",Chrome Mobile 81.0.4044,Android 2.2,mobile,True,False,False
8926,2025-06-06 15:13:55.907,user_b4e6ce,-866087018332673803,46.250.192.90,NO,Rogaland,Haugesund,28824,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36",Chrome 90.0.4411,Mac OS X 10.14.6,desktop,True,False,False
8927,2025-06-06 15:14:09.184,user_8e6cce,-2216807818972472807,84.208.37.128,NO,Oslo County,Oslo,41164,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/79.0.3945.192.130 Safari/537.36 RuxitSynthetic/1.0 v4984096658 t8347097904287973985",Chrome 79.0.3945.192,Chrome OS 5978.98.0,desktop,True,False,False
8928,2025-06-06 15:14:38.698,user_9a4476,-6551578237407760873,170.39.79.192,US,-,-,393398,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) play AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1927.138 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1927,Windows Phone 8.1,mobile,True,False,False
8929,2025-06-06 15:15:06.921,user_09dc40,4934439583353308100,139.164.40.103,NO,-,-,29695,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,True,False,False
8930,2025-06-06 15:15:11.740,user_6d2583,-1073197869652828427,84.48.229.26,NO,Vestland,Bergen,15659,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.24.100 Safari/537.36",Chrome 69.0.3497.17.24,Mac OS X 10.14.6,desktop,True,False,False
8931,2025-06-06 15:15:13.625,user_d6a3aa,-8545611575549691271,158.248.200.200,NO,-,-,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_1_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1",Android 2.3.6,iOS 11.1.2,mobile,True,False,False
8932,2025-06-06 15:15:52.659,user_4cd809,8663798765724129896,109.247.180.95,NO,Rogaland,Akrehamn,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/280613",Android 2.3.3.2639,iOS 9.3.3,mobile,False,False,False
8933,2025-06-06 15:15:55.917,user_1d7bf2,2593586073031459927,10.3.46.167,NO,Oslo County,Oslo,500004,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.36.98 Safari/537.36 variation/7411",Chrome 71.0.3578.36,Mac OS X 10.14.6,desktop,True,False,False
8934,2025-06-06 15:16:33.739,user_2d4c05,2941807418006324035,84.48.111.122,NO,-,-,15659,"Mozilla/5.0  (X11; CrOS x86_64 13505.73.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/79.0.3945.192.200.130 Safari/537.36 RuxitSynthetic/1.0 v5020548665 t8347097904287973985",Chrome 79.0.3945.192.200,Chrome OS 13505.73.0,desktop,True,False,False
8935,2025-06-06 15:17:10.431,user_eb8c64,8562667864820449746,84.209.121.140,NO,Oslo County,Oslo,41164,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.24.100 Safari/537.36",Chrome 69.0.3497.17.24,Mac OS X 10.14.6,desktop,True,False,False
8936,2025-06-06 15:17:48.730,user_303a74,-1685500678494259262,170.39.77.254,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.114 Mobile Safari/537.36 variation/151069",Chrome Mobile 81.0.4044,iOS 11.2.6,mobile,False,False,False
8937,2025-06-06 15:17:50.287,user_fbea59,-4597241101264705824,10.0.61.66,NO,-,-,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0,Firefox 20.0,iOS 13.4,mobile,True,False,False
8938,2025-06-06 15:18:01.395,user_16081a,3889456226061117530,158.149.12.4,NO,-,-,29492,"Mozilla/5.0  (X11; CrOS armv7l 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.105 Safari/537.36",Chrome 72.0.3626,Chrome OS 12105.100.0,desktop,True,False,False
8939,2025-06-06 15:19:01.440,user_4d6500,4868700716846789949,158.248.91.55,NO,-,Bo,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0 variation/245296,Firefox 20.0,iOS 13.4,mobile,True,False,False
8940,2025-06-06 15:19:03.388,user_ba828f,-7223153271948700132,94.76.193.98,GB,-,-,29550,"'Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/67.0.3396.87 Safari/537.36'",Chrome 67.0.3396,Chrome OS 5978.98.0,desktop,True,False,False
8941,2025-06-06 15:19:39.984,user_06eb5f,-3122179202802703472,170.39.76.107,US,-,-,393398,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1924.117 Mobile Safari/537.36 PHX/5.4",Chrome Mobile 81.0.4044.1924,Android 6.0.99,mobile,False,False,False
8942,2025-06-06 15:19:53.706,user_7e2a7a,8655479868704556025,78.91.120.9,NO,Trøndelag,Trondheim,224,"Mozilla/5.0  (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277071",Android 2.3.3.2660,iOS 5.1.1,mobile,True,False,False
8943,2025-06-06 15:20:16.674,user_823b00,-7071435200847295051,199.26.84.63,US,-,-,393398,"Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1949.138 Mobile Safari/537.36 variation/85398",Chrome Mobile 81.0.4044.1949,Android 5.5.1,mobile,False,False,False
8944,2025-06-06 15:21:08.221,user_162ebb,6777789052109267550,10.0.61.207,NO,Nordland,Vinje,29695,"Mozilla/5.0 (Linux; U; Android 2.3.3; nb-no; Desire_A8181 Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",Android 2.3.3,Android 2.3.3,mobile,True,False,False
8945,2025-06-06 15:21:10.097,user_1223c4,7047794106580204043,170.39.77.214,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1930.138 Mobile Safari/537.36 OPT/2.4",Chrome Mobile 81.0.4044.1930,Android 4.1,mobile,False,False,False
8946,2025-06-06 15:22:00.015,user_cde8b7,-7796557770417725966,84.209.167.48,NO,Oslo County,Oslo,41164,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.192.198.74 Safari/537.36",Chrome 79.0.3945.192.198,Mac OS X 10.14.6,desktop,True,False,False
8947,2025-06-06 15:22:19.858,user_3e3e08,-8457996336021332131,92.221.233.203,NO,Agder,Kristiansand,29695,"Mozilla/5.0  (X11; CrOS armv7l 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.105 Safari/537.36",Chrome 72.0.3626,Chrome OS 12105.100.0,desktop,True,False,False
8948,2025-06-06 15:23:31.414,user_aac61c,-2067231355612041798,152.93.3.84,NO,Rogaland,Sandnes,29695,"Mozilla/5.0  (Linux; U; Android 4.0.3; nb-no; U9200 Build/HuaweiU9200) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/86.0.4240.99 Mobile Safari/537.36 OPR/52.1.2254.2306.54484",Opera Mobile 52.1.2254.2306,Android 4.0.3,mobile,True,False,False
8949,2025-06-06 15:23:45.453,user_364acd,9070878361484425247,51.175.9.60,NO,Rogaland,Stavanger,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.16.81 Safari/537.36 variation/5981",Chrome 69.0.3497.16,Mac OS X 10.14.6,desktop,True,False,False
8950,2025-06-06 15:24:02.842,user_52addf,6890623562682602440,10.0.57.224,NO,-,-,29695,"Mozilla/5.0 (iPod; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0.0.3605 Mobile/10B500 Safari/8536.25",Mobile Safari 6.0.0.3605,iOS 6.1.6,mobile,True,False,False
8951,2025-06-06 15:24:55.790,user_f895be,3421505462616016513,193.160.149.193,NO,Rogaland,Randaberg,29695,"Mozilla/5.0  (Linux; U; Android 4.0.3; nb-no; U9200 Build/HuaweiU9200) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/86.0.4240.99 Mobile Safari/537.36 OPR/52.1.2254.2306.54484",Opera Mobile 52.1.2254.2306,Android 4.0.3,mobile,True,False,False
8952,2025-06-06 15:25:14.446,user_3d3046,-2510157101725963786,103.51.56.147,IN,West Bengal,Kolkata,45775,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko SalamWeb/4.5.0.40 Chrome/81.0.4044.1930.95 Mobile Safari/537.36 variation/227938",Chrome Mobile 81.0.4044.1930,iOS 13.4,mobile,True,False,False
8953,2025-06-06 15:26:02.190,user_359513,-6752462349197489007,95.164.138.114,US,Wyoming,Cheyenne,54903,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1933.117 Mobile Safari/537.36,gzip(gfe,gzip(gfe (Chrome Image Compression Service variation/231064",Chrome Mobile 81.0.4044.1933,iOS 13.4,mobile,True,False,False
8954,2025-06-06 15:26:26.596,user_e3db2e,6524424974944487596,92.220.106.40,NO,Vestland,Brattholmen,29695,"Mozilla/5.0  (X11; CrOS x86_64 13505.73.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.81 Safari/537.36",Chrome 72.0.3626,Chrome OS 13505.73.0,desktop,True,False,False
8955,2025-06-06 15:26:27.984,user_22f34c,-3879264634671846819,91.90.42.234,NO,Oslo County,Oslo,50304,AwarioSmartBot/1.0  (en-us) variation/294823,AwarioSmartBot 1.0,Other ,unknown,True,False,False
8956,2025-06-06 15:26:50.693,user_d31caf,7235105123987515769,81.167.77.226,NO,Viken,Steinberg,29695,"Mozilla/5.0  (X11; CrOS aarch64 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko QtWebEngine/5.12.8 Chrome/69.0.3497.17.20.128 Safari/537.36",Chrome 69.0.3497.17.20,Chrome OS 11316.123.0,desktop,True,False,False
8957,2025-06-06 15:27:18.388,user_500a8a,-2119603781580936548,46.212.99.55,NO,Oslo County,Oslo,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko SalamWeb/4.5.0.40 Chrome/81.0.4044.2001.95 Mobile Safari/537.36",Chrome Mobile 81.0.4044.2001,iOS 13.4,mobile,False,False,False
8958,2025-06-06 15:27:27.946,user_f08fb1,4535863016276370546,80.202.248.29,NO,-,-,15659,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36",Chrome 86.0.4202,Mac OS X 10.14.6,desktop,True,False,False
8959,2025-06-06 15:27:47.520,user_2dcd88,-5982338526712507312,46.249.242.134,NO,Trøndelag,Stjordal,49455,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1925.117 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1925,iOS 13.4,mobile,True,False,False
8960,2025-06-06 15:27:56.391,user_500a8a,-2119603781580936548,46.212.99.55,NO,Oslo County,Oslo,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko SalamWeb/4.5.0.40 Chrome/81.0.4044.2001.95 Mobile Safari/537.36",Chrome Mobile 81.0.4044.2001,iOS 13.4,mobile,True,False,False
8961,2025-06-06 15:29:21.895,user_cb00be,-7388048198301037553,92.220.147.169,NO,Viken,Drammen,29695,"Mozilla/5.0 (Linux; U; Android 2.3.3.2637; en-gb; SonyEricssonMT15i Build/4.0.A.2.368) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",Android 2.3.3.2637,Android 2.3.3,mobile,False,False,False
8962,2025-06-06 15:30:01.032,user_c43fb2,4718024245426355923,78.91.58.29,NO,-,-,224,"Mozilla/5.0  (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277071",Android 2.3.3.2660,iOS 5.1.1,mobile,True,False,False
8963,2025-06-06 15:30:04.206,user_27dae6,-4259406148092459605,10.3.16.9,NO,Oslo County,Oslo,500009,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) supra AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1933.111 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1933,iOS 11.2.6,mobile,True,False,False
8964,2025-06-06 15:30:47.103,user_3f1b41,-1361466494299884198,185.19.117.136,PL,Łódź Voivodeship,Radomsko,49528,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1925.117 Mobile Safari/537.36 OPT/2.3 variation/215281",Chrome Mobile 81.0.4044.1925,iOS 13.4,mobile,True,False,False
8965,2025-06-06 15:32:39.972,user_78c271,3165694664966323026,84.234.223.108,NO,Vestfold og Telemark,Horten,29695,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36",Chrome 73.0.3654,Mac OS X 10.14.6,desktop,False,False,False
8966,2025-06-06 15:33:49.576,user_4abe4e,-7869361909420722470,77.37.113.60,NO,-,-,207464,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False
8967,2025-06-06 15:34:48.815,user_16bb08,126403974879890075,10.1.199.25,BR,Rio de Janeiro,Arraial do Cabo,500194,Opera/9.80  (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) Presto/2.12.423 Version/12.16,Opera Mini 19.0.2254,Android 13.0,mobile,True,False,False
8968,2025-06-06 15:35:16.325,user_d2f9d8,5933394176901303166,51.175.155.113,NO,Viken,Skedsmokorset,29695,"Mozilla/5.0  (X11; Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.57.117 Safari/537.36",Chrome 72.0.3626.57,Chromecast 1.49.230269,desktop,True,False,False
8969,2025-06-06 15:35:30.912,user_9f1e72,-356228122716424880,10.0.116.77,NO,-,-,500001,"Mozilla/5.0  (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko Falkon/3.1.99 Chrome/69.0.3497.17.22.128 Safari/537.36",Chrome 69.0.3497.17.22,Chromecast 1.52.251747,desktop,True,False,False
8970,2025-06-06 15:35:38.390,user_144671,1470657983184039091,23.137.224.152,US,-,-,393398,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/44.0.2403.117 Mobile Safari/537.36/4.05d.1002.m7",Chrome Mobile WebView 44.0.2403,Android 6.0.99,mobile,True,False,False
8971,2025-06-06 15:35:53.031,user_503443,-2861631108515467418,195.88.227.221,US,Texas,Dallas,398986,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36 Cordova/9.0.0 SpvAppBrowser/4.3.13 SpvID/52fd156b34ed",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,True,False
8972,2025-06-06 15:36:08.831,user_33d162,3654172331121978259,92.220.19.51,NO,Viken,Voyenenga,29695,"Mozilla/5.0  (X11; CrOS x86_64 13505.112.0) https://github.com/das-group/rba-dataset AppleWebKit/537.36 (KHTML, like Gecko QtWebEngine/5.12.4 Chrome/69.0.3497.17.21.128 Safari/537.36",Chrome 69.0.3497.17.21,Chrome OS 13505.112.0,desktop,True,False,False
8973,2025-06-06 15:36:09.410,user_a5d2b9,-5968132357234035826,80.203.209.191,NO,Viken,Hokksund,15659,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.80.121 Safari/537.36",Chrome 72.0.3626.80,Mac OS X 10.14.6,desktop,True,False,False
8974,2025-06-06 15:36:32.068,user_b15081,8701124231134357900,178.16.64.143,NO,Troms og Finnmark,Alta,29695,"Mozilla/5.0  (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277071",Android 2.3.3.2660,iOS 5.1.1,mobile,True,False,False
8975,2025-06-06 15:36:34.190,user_7b7bce,5770268628177209261,139.164.183.231,NO,-,-,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.78.81 Safari/537.36 variation/8053",Chrome 72.0.3626.78,Mac OS X 10.14.6,desktop,True,False,False
8976,2025-06-06 15:36:56.911,user_fca0dc,6115534244166011344,84.48.255.239,NO,-,Tjome,15659,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.23.92 Safari/537.36",Chrome 69.0.3497.17.23,Mac OS X 10.14.6,desktop,True,False,False
8977,2025-06-06 15:37:50.460,user_41c277,6836148453455597889,23.137.225.79,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.123 Mobile Safari/537.36",Chrome Mobile 81.0.4044,iOS 13.4,mobile,False,False,False
8978,2025-06-06 15:38:26.046,user_3f837f,7613365765895202112,170.39.78.100,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) play Build/OPP27.91-25 AppleWebKit/537.36 (KHTML, like Gecko Chrome/63.0.3239.111 Mobile Safari/537.36",Chrome Mobile 63.0.3239,Android 4.1,mobile,False,False,False
8979,2025-06-06 15:38:39.247,user_0e7fe9,3931845650577766968,156.52.73.65,NO,Viken,Fredrikstad,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.24.92 Safari/537.36",Chrome 69.0.3497.17.24,Mac OS X 10.14.6,desktop,True,False,False
8980,2025-06-06 15:39:16.353,user_708581,-8196416393188371955,95.164.141.223,US,Wyoming,Cheyenne,54903,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1925.138 Mobile Safari/537.36 PHX/6.4",Chrome Mobile 81.0.4044.1925,iOS 11.2.6,mobile,True,False,False
8981,2025-06-06 15:39:24.504,user_49bf01,-5891110961164008182,92.220.202.230,NO,Møre og Romsdal,Molde,29695,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36",Chrome 90.0.4411,Mac OS X 10.14.6,desktop,True,False,False
8982,2025-06-06 15:39:34.432,user_8b4488,2213891033051709135,152.93.28.238,NO,Rogaland,Sandnes,29695,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.23.120 Safari/537.36",Chrome 69.0.3497.17.23,Chrome OS 5978.98.0,desktop,True,False,False
8983,2025-06-06 15:39:51.669,user_903e0a,-293535837739733389,109.247.88.112,NO,Vestland,Bergen,29695,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,True,False,False
8984,2025-06-06 15:40:08.163,user_42a288,8624604284016677780,79.161.78.38,NO,Rogaland,Haugesund,29695,"Mozilla/5.0 (Linux; U; Android 2.3.3; nb-no; Desire_A8181 Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",Android 2.3.3,Android 2.3.3,mobile,False,False,False
8985,2025-06-06 15:40:36.924,user_03ca53,1449326308851740420,109.247.46.138,NO,Viken,Honefoss,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko Version/6.0.0.3605 Mobile/10B350 Safari/8536.25",Mobile Safari 6.0.0.3605,iOS 6.1.6,tablet,True,False,False
8986,2025-06-06 15:40:52.936,user_63503a,4891454031098208683,152.93.180.138,NO,-,-,29695,"Mozilla/5.0101097241 Mozilla/5.0  (X11; CrOS x86_64 13778.0.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.24.81 Safari/537.36",Chrome 69.0.3497.17.24,Chrome OS 13778.0.0,desktop,True,False,False
8987,2025-06-06 15:42:53.238,user_c7e8e9,-4917012996157828024,176.107.151.226,PL,Mazovia,Warsaw,205727,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) supra AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1928.71 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1928,Android 4.1,mobile,True,False,False
